   No.   File  Line   Col. Cls.  Mthd.  Rep.  Tok.     Text
 41997    58   257    34    58   992     0      66  ,
 41998    58   257    36    58   992     0      36  int
 41999    58   257    40    58   992     0     111  lim
 42000    58   257    43    58   992     0      66  ,
 42001    58   257    45    58   992     0      36  int
 42002    58   257    49    58   992     0     111  cap
 42003    58   257    52    58   992     0      60  )
 42004    58   257    54    58   992     0      63  {
 42005    58   258     9    58   992     0      44  this
 42006    58   258    13    58   992     0      59  (
 42007    58   258    14    58   992     0     111  mark
 42008    58   258    18    58   992     0      66  ,
 42009    58   258    20    58   992     0     111  pos
 42010    58   258    23    58   992     0      66  ,
 42011    58   258    25    58   992     0     111  lim
 42012    58   258    28    58   992     0      66  ,
 42013    58   258    30    58   992     0     111  cap
 42014    58   258    33    58   992     0      66  ,
 42015    58   258    35    58   992     0      21  null
 42016    58   258    39    58   992     0      66  ,
 42017    58   258    41    58   992     0     112  0
 42018    58   258    42    58   992     0      60  )
 42019    58   258    43    58   992     0     102  ;
 42020    58   259     5    58   992     0      64  }
 42021    58   259     5    58   992     0    2340  ENDMETHOD
 42022    58   259     5    58   993     0    2341  STARTMETHOD
 42023    58   300    12    58   993     0      45  static
 42024    58   300    19    58   993     0     111  FloatBuffer
 42025    58   300    31    58   993     0     111  allocate
 42026    58   300    39    58   993     0      59  (
 42027    58   300    40    58   993     0      36  int
 42028    58   300    44    58   993     0     111  capacity
 42029    58   300    52    58   993     0      60  )
 42030    58   300    54    58   993     0      63  {
 42031    58   301     9    58   993     0      31  if
 42032    58   301    12    58   993     0      59  (
 42033    58   301    13    58   993     0     111  capacity
 42034    58   301    22    58   993     0      93  <
 42035    58   301    24    58   993     0     112  0
 42036    58   301    25    58   993     0      60  )
 42037    58   302    13    58   993     0      20  throw
 42038    58   302    23    58   993     0     111  IllegalArgumentException
 42039    58   302    47    58   993     0      59  (
 42040    58   302    48    58   993     0      60  )
 42041    58   302    49    58   993     0     102  ;
 42042    58   303     9    58   993     0      19  return
 42043    58   303    20    58   993     0     111  HeapFloatBuffer
 42044    58   303    35    58   993     0      59  (
 42045    58   303    36    58   993     0     111  capacity
 42046    58   303    44    58   993     0      66  ,
 42047    58   303    46    58   993     0     111  capacity
 42048    58   303    54    58   993     0      60  )
 42049    58   303    55    58   993     0     102  ;
 42050    58   304     5    58   993     0      64  }
 42051    58   304     5    58   993     0    2342  ENDMETHOD
 42052    58   304     5    58   994     0    2343  STARTMETHOD
 42053    58   337    12    58   994     0      45  static
 42054    58   337    19    58   994     0     111  FloatBuffer
 42055    58   337    31    58   994     0     111  wrap
 42056    58   337    35    58   994     0      59  (
 42057    58   337    41    58   994     0      61  [
 42058    58   337    42    58   994     0      62  ]
 42059    58   337    44    58   994     0     111  array
 42060    58   337    49    58   994     0      66  ,
 42061    58   338    37    58   994     0      36  int
 42062    58   338    41    58   994     0     111  offset
 42063    58   338    47    58   994     0      66  ,
 42064    58   338    49    58   994     0      36  int
 42065    58   338    53    58   994     0     111  length
 42066    58   338    59    58   994     0      60  )
 42067    58   339     5    58   994     0      63  {
 42068    58   340     9    58   994     0      35  try
 42069    58   340    13    58   994     0      63  {
 42070    58   341    13    58   994     0      19  return
 42071    58   341    24    58   994     0     111  HeapFloatBuffer
 42072    58   341    39    58   994     0      59  (
 42073    58   341    40    58   994     0     111  array
 42074    58   341    45    58   994     0      66  ,
 42075    58   341    47    58   994     0     111  offset
 42076    58   341    53    58   994     0      66  ,
 42077    58   341    55    58   994     0     111  length
 42078    58   341    61    58   994     0      60  )
 42079    58   341    62    58   994     0     102  ;
 42080    58   342     9    58   994     0      64  }
 42081    58   342    11    58   994     0      34  catch
 42082    58   342    17    58   994     0      59  (
 42083    58   342    18    58   994     0     111  IllegalArgumentException
 42084    58   342    43    58   994     0     111  x
 42085    58   342    44    58   994     0      60  )
 42086    58   342    46    58   994     0      63  {
 42087    58   343    13    58   994     0      20  throw
 42088    58   343    23    58   994     0     111  IndexOutOfBoundsException
 42089    58   343    48    58   994     0      59  (
 42090    58   343    49    58   994     0      60  )
 42091    58   343    50    58   994     0     102  ;
 42092    58   344     9    58   994     0      64  }
 42093    58   345     5    58   994     0      64  }
 42094    58   345     5    58   994     0    2344  ENDMETHOD
 42095    58   345     5    58   995     0    2345  STARTMETHOD
 42096    58   363    12    58   995     0      45  static
 42097    58   363    19    58   995     0     111  FloatBuffer
 42098    58   363    31    58   995     0     111  wrap
 42099    58   363    35    58   995     0      59  (
 42100    58   363    41    58   995     0      61  [
 42101    58   363    42    58   995     0      62  ]
 42102    58   363    44    58   995     0     111  array
 42103    58   363    49    58   995     0      60  )
 42104    58   363    51    58   995     0      63  {
 42105    58   364     9    58   995     0      19  return
 42106    58   364    16    58   995     0     111  wrap
 42107    58   364    20    58   995     0      59  (
 42108    58   364    21    58   995     0     111  array
 42109    58   364    26    58   995     0      66  ,
 42110    58   364    28    58   995     0     112  0
 42111    58   364    29    58   995     0      66  ,
 42112    58   364    31    58   995     0     111  array.length
 42113    58   364    43    58   995     0      60  )
 42114    58   364    44    58   995     0     102  ;
 42115    58   365     5    58   995     0      64  }
 42116    58   365     5    58   995     0    2346  ENDMETHOD
 42117    58   477    21    58    -1     1     111  FloatBuffer
 42118    58   477    33    58    -1     1     111  slice
 42119    58   477    38    58    -1     1      59  (
 42120    58   477    39    58    -1     1      60  )
 42121    58   477    40    58    -1     1     102  ;
 42122    58   494    21    58    -1     1     111  FloatBuffer
 42123    58   494    33    58    -1     1     111  duplicate
 42124    58   494    42    58    -1     1      59  (
 42125    58   494    43    58    -1     1      60  )
 42126    58   494    44    58    -1     1     102  ;
 42127    58   514    21    58    -1     1     111  FloatBuffer
 42128    58   514    33    58    -1     1     111  asReadOnlyBuffer
 42129    58   514    49    58    -1     1      59  (
 42130    58   514    50    58    -1     1      60  )
 42131    58   514    51    58    -1     1     102  ;
 42132    58   528    27    58    -1     0     111  get
 42133    58   528    30    58    -1     0      59  (
 42134    58   528    31    58    -1     0      60  )
 42135    58   528    32    58    -1     0     102  ;
 42136    58   547    21    58    -1     0     111  FloatBuffer
 42137    58   547    33    58    -1     0     111  put
 42138    58   547    36    58    -1     0      59  (
 42139    58   547    43    58    -1     0     111  f
 42140    58   547    44    58    -1     0      60  )
 42141    58   547    45    58    -1     0     102  ;
 42142    58   562    27    58    -1     0     111  get
 42143    58   562    30    58    -1     0      59  (
 42144    58   562    31    58    -1     0      36  int
 42145    58   562    35    58    -1     0     111  index
 42146    58   562    40    58    -1     0      60  )
 42147    58   562    41    58    -1     0     102  ;
 42148    58   585    21    58    -1     0     111  FloatBuffer
 42149    58   585    33    58    -1     0     111  put
 42150    58   585    36    58    -1     0      59  (
 42151    58   585    37    58    -1     0      36  int
 42152    58   585    41    58    -1     0     111  index
 42153    58   585    46    58    -1     0      66  ,
